$KEY used	id	name	category	type	attribute	random_spawn	image	fang_item_id	level	hp	attack	defense	exp	thinking_type_id	move_type	sight_type	sight_type_num	skill_on_attack	speed	no_attack_twice	option	skill_prob	skill_option[]	skill_name[]	skill_code[]	skill_option[]	skill_name[]	skill_code[]	skill_option[]	skill_name[]	skill_code[]	soul_name[]	soul_cond[]	soul_code[]	soul_name[]	soul_cond[]	soul_code[]	soul_name[]	soul_cond[]	soul_code[]	promote_id	depromote_id	rare_id	animation_id	show_library	show_hitpoint_gauge	desc	spec	flavor	
〇	907	アルテミス	ボス系	boss	boss_character		140	907	3	300	27	6	600	1004	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1			75		NoMessage	(straight(10), SkillStrongArrowA, [attack(150, attribute:arrow_attack)])							NoMessage	on_damage_over(0,250,opt:repeat)	(self(), SkillWaitFastFIre, [nothing()])\n(here(), none, [run_lua(script:"D00011.ArtemisDialog")])\n(self(),SkillSummon, [Nothing()])\n(self(),EnemySpecial, [nothing()])\n(self(),HitSummon2, [samon(5,len:7,tenant_table, 0,attribute:random_range, hit_effect:HitRedLight)])										15	○	○	矢を放つ\nHPが減ると仲間を呼ぶ\n一部の状態異常のターン数が減少または無効		きゃは！母さまが言ってたの！\nこの黄金の弓に射抜けないものは無いんだって！	
〇	908	アポロン	ボス系	boss	boss_character		593	908	3	300	27	6	600	1004	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1			75		NoMessage	(straight(10), SkillStrongArrowA, [attack(150, attribute:arrow_attack)])							NoMessage	on_damage_over(0,250,opt:repeat)	(self(), SkillWaitFastFIre, [nothing()])\n(here(), none, [run_lua(script:"D00011.ApollonDialog")])\n(self(),SkillSummon, [Nothing()])\n(self(),EnemySpecial, [nothing()])\n(self(),HitSummon2, [samon(5,len:7,tenant_table, 0,attribute:random_range, hit_effect:HitRedLight)])										15	○	○	矢を放つ\nHPが減ると仲間を呼ぶ\n一部の状態異常のターン数が減少または無効		全てを射貫け、我が黄金の矢よ！\n戦いが終わったら、\n我が竪琴の調べで宴を彩ろう。	
〇	909	ディフェンダー	助っ人系	monster			346	909	2	150	20	5	20	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	0.5																									15	○	○	鈍足行動	マーリンが召喚	…………。\n（守護者はただ沈黙する。\n守るべき者を見守りながら。）	
〇	910	名もなき竜の王	ボス系	boss	boss_character		743	910	3	1000	60	20	10000	103	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1			33		天竜の咆哮	(beam(99), SkillWaitFastLight, [Nothing()])\n(here(), none, [run_lua(script:"D00011.LastBossDialog")])\n(self(),EnemySpecial, [nothing()])\n(beam(99), SkillDraognBreath2, [attack(amount:60,attribute:fire_attack,hit_effect:HitSuperFire)])																			15	○	○	幅3の炎ブレスを放つ(60)		時は満ちた…数多の星屑は標となりて、\n太古の記憶が汝を真実へと導くだろう…	
〇	911	ラー	ボス系	boss	boss_character		577	911	3	800	50	20	5000	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1		(skill_cooldown: 8)	50		フレイムクラッシュ	(straight(1), SkillWaitFastFIre, [nothing()])\n(self(),EnemySpecial, [nothing()])\n(straight(1), EnemyAttack, [attack(amount:50,attribute:fire_attack,hit_effect:RaAttack),blowback(5)])																			15	○	○	ふきとばし炎攻撃を放つ（50)\n一部の状態異常のターン数が減少または無効		私と共におれば退屈などさせぬ。\n同志達よ、永劫の時をあまねく愉悦の中で過ごそうではないか。	
〇	912	イザナミ	ボス系	boss	boss_character		609	912	3	1200	80	40	10000	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1		(skill_cooldown: 20, respawn_skill_cooldown: 10, show_cooldown: true)	100		封印の儀	(self(), SkillWaitFast, [nothing()])\n(player(),none,[set_status(10,status:[seal])])																			15	○	○	封印魔法を放つ\n一部の状態異常のターン数が減少または無効		我より生まれし日ノ本の国は、\n八千代の栄華を謳歌するものなり。\n此度の神戦、その礎とならん事を……。	
〇	913	エンシェント・D	ボス系	boss	boss_character		76	913	3	200	12	4	500	103	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1			33		NoMessage	(straight(5), SkillWaitFastWater, [Nothing()])\n(straight(255), FireBall2, [attack(amount:20, attribute:fire_attack, hit_effect:HitExplosionBig)])																			15	○	○	炎のブレスを放つ(20)		あまねく暴挙を私は許さぬ。\nこの憤怒の炎にて断罪しよう！	
〇	914	フレイ	ボス系	boss	boss_character		116	906	3	400	20	15	300	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1													真・雷帝モード	on_damage_over(0,100,opt:repeat)	(self(),StayFrey,[nothing()])\n(nway(1, way:85), SkillThunder2, [nothing()])\n(nway(1, way:170), SkillThunder2, [nothing()])\n(self(),SkillEmperorOfThunder, [set_status(20,status:[haste, invincible, confuse, attack_up])])										15		○	一定ダメージで雷帝モード発動\n一部の状態異常のターン数が減少または無効	深淵に出現するフレイ	ふふ…可愛い子。そんなに怯えなくていいのよ？この鞭と我が寵愛を受ける資格が、あなたにあるか試しましょう。	
〇	915	桃太郎	ボス系	boss	boss_character		725	915	3	400	28	15	300	101	walk	normal		(direct_attack(), StrongSlash, [attack(100,attribute:normal_attack, hit_effect:StrongSlashHit)])	1		(skill_cooldown: 3)	50		瞬間入れ替えの術	(straight(3), SkillWaitFastFIre, [nothing()])\n(straight(3), PreRushAttackMons, [nothing()])\n(self(),BlowNormal,[nothing()])\n(straight(3), none, [swap(hit_effect:HitSwap),attack(80,hit_effect:HitMomotarouSkill)])							瞬間脱兎の術	on_counter(0,prob:33)	(self(), SkillWaitFast, [nothing()])\n(self(), none, [step_back(3,effect:ThrowRodBlowBack)])										15	○	○	距離3の入れ替え攻撃を放つ\n攻撃を受けた際に確率で、3マスステップバック\n一部の状態異常のターン数が減少または無効		さぁ行くわよ犬、猿、雉！\n目指すは鬼の楽園、鬼ヶ島～！！\nサクッと倒して一攫千金よ♪		
〇	916	イバラ姫	ボス系	boss	boss_character		809	916	3	1000	45	22	900	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1		(skill_cooldown:10, respawn_skill_cooldown:10, show_cooldown: true)	33		イバラ森の呪術	(around_any(3), SkillWaitFastWater, [nothing()])\n(self(),SelfIbaraMagic, [random_skill(skill_lot:[(152, 10), (153, 10),(154, 10),(155, 10)])])																			15	○	○	周囲3マスにランダム効果の呪術を放つ\n効果はふきとばし 混乱 衰弱 鈍足\n一部の状態異常のターン数が減少または無効		ふわぁ……あら、貴方は王子様ですの？\nえ、違うのですか？　残念ですわ……。\n王子様がお越しになるまで寝直します。		
〇	917	エンマ大王	ボス系	boss	boss_character		733	917	3	1500	100	30	7000	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1		(skill_available:8,skill_cooldown:15, respawn_skill_cooldown:10, show_cooldown: true)	100		マグマ召喚	(self(), SkillWaitFastFIre, [nothing()])\n(self(),SkillSummon, [Nothing()])\n(self(),EnemySpecial, [nothing()])\n(self(),HitSummon2, [samon(3,len:7,character_id,2028, 0,attribute:random_range, hit_effect:HitRedLight)])																			15	○	○	周囲にあつあつマグマ岩を召喚\n一部の状態異常のターン数が減少または無効		俺様は暴き、裁き、更正を促す者。\nその沙汰に慈悲などないぞ……？\nさぁ、あるがままを示すがよい！！		
〇	918	巫女修行アルテミス	コスプレ系	boss	boss_character		207	918	3	300	27	6	600	1004	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1																									15	○	○	矢を放つ\nHPが減ると仲間を呼ぶ\n一部の状態異常のターン数が減少または無効	コスプレファング用	きゃは！……じゃなかった、\nこほん、立派な女性になるために、\n礼儀作法を勉強中な……です。		
〇	919	メルティ・フレイ	コスプレ系	boss	boss_character		512	919	3	400	20	5	300	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1																									15	○	○	一定ダメージで雷帝モード発動\n一部の状態異常のターン数が減少または無効	コスプレファング用	飴と鞭って言葉、知ってるわよね？\n今日はその飴の方よ。ふふ、謹んで味わいなさいな。		
〇	920	清夏の女神イザナミ	コスプレ系	boss	boss_character		718	920	3	1200	80	40	10000	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1																									15	○	○	封印魔法を放つ\n一部の状態異常のターン数が減少または無効	コスプレファング用	さぁ、皆の者よ、時は来ました。\n神と民は祭りを通じ、心通わせるもの。\n今宵は無礼講、共に楽しみましょう。		
〇	921	愛羅武勇エンマ	コスプレ系	boss	boss_character		774	921	3	1500	100	30	7000	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1																									15	○	○	周囲にあつあつマグマ岩を召喚\n一部の状態異常のターン数が減少または無効	コスプレファング用	俺様は法に厳格だが、文化には寛容だ。\nほれ、お前にもチョコをやろう。\n気に入ったのなら、いくらでもやるぞ？		
〇	922	コロポックル	ボス系	boss	boss_character		805	922	3	600	32	16	300	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1			25		NoMessage	(beam(5,pierce:true), SkillWaitFast, [nothing()])\n(self(),BlowNormal,[nothing()])\n(straight(255), ThrowTreeMagic, [attack(amount:10),set_status(8,status:[confuse])])																			15	○	○	射線に隣接していると魔法を放つ\n混乱(8)+ダメージ(30)\n一部の状態異常のターン数が減少または無効		精霊の地《カムイ》によく来タ。\nお、一緒に遊びたいか？　大歓迎ダ！		
〇	923	キキーモラ	ボス系	boss	boss_character		821	923	3	1300	40	24	900	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1			20	(charge:1)	屋根裏大掃除の術	(beam(4),FloorFlash,[nothing()])\n(beam(4),Wait10,[nothing()])\n(beam(4), SkillWaitFast, [Nothing()])\n(beam(4), HellThunder, [attack(amount:80,hit_effect:OriginAttack)])																			15	○	○	1ターンチャージの後に、幅3距離4の攻撃を放つ(80)\n一部の状態異常のターン数が減少または無効		尽くす事こそ私の使命。\n故に、お掃除好きのメイドなのだ♪\nさぁ、お帰りなさいませご主人様★		
〇	924	第六天魔王ノブナガ	ボス系	boss	boss_character		680	924	5	2000	95	35	7000	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1			33		天魔化現	(direct_attack(), SkillWaitFastDark, [nothing()])\n(self(),EnemySpecial, [nothing()])\n(direct_attack(), DarkBlowBackP, [blowback(5,hit_effect:HitBlowbackD),attack(50)])\n(direct_attack(), DarkThunderBig, [attack(200)])																			15	○	○	ふきとばし攻撃後\n前方1マスに強力な追撃を放つ\n一部の状態異常のターン数が減少または無効		愚図の刃に切られる道理はなし。\nさぁ、貴様の信念を儂に見せてみよ！		
